#.t	.Inflow(H2O)	.Inflow(S_A)	.Inflow(S_ALK)	.Inflow(S_Al)	.Inflow(S_F)	.Inflow(S_I)	.Inflow(S_N2)	.Inflow(S_NH)	.Inflow(S_NO)	.Inflow(S_O)	.Inflow(S_PO)	.Inflow(X_AUT)	.Inflow(X_H)	.Inflow(X_I)	.Inflow(X_I_i)	.Inflow(X_MEOH)	.Inflow(X_MEP)	.Inflow(X_PAO)	.Inflow(X_PHA)	.Inflow(X_PP)	.Inflow(X_S)	.Inflow(X_TSS)	.Influent_Load(H2O)	.Influent_Load(S_A)	.Influent_Load(S_ALK)	.Influent_Load(S_Al)	.Influent_Load(S_F)	.Influent_Load(S_I)	.Influent_Load(S_N2)	.Influent_Load(S_NH)	.Influent_Load(S_NO)	.Influent_Load(S_O)	.Influent_Load(S_PO)	.Influent_Load(X_AUT)	.Influent_Load(X_H)	.Influent_Load(X_I)	.Influent_Load(X_I_i)	.Influent_Load(X_MEOH)	.Influent_Load(X_MEP)	.Influent_Load(X_PAO)	.Influent_Load(X_PHA)	.Influent_Load(X_PP)	.Influent_Load(X_S)	.Influent_Load(X_TSS)
#d																																												
226.61661	0	0	0	0	0	0	0	42.96875	0	0	12.66710173	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.62008	0	0	0	0	0	0	0	43.13964844	0	0	12.56089827	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.62355	0	0	0	0	0	0	0	43.37158203	0	0	12.455	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.62702	0	0	0	0	0	0	0	43.48144531	0	0	12.345	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.63049	0	0	0	0	0	0	0	43.62792969	0	0	12.235	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.63397	0	0	0	0	0	0	0	43.50585938	0	0	12.05575827	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.63744	0	0	0	0	0	0	0	43.75	0	0	11.876	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.64091	0	0	0	0	0	0	0	44.28710938	0	0	12.264	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.64438	0	0	0	0	0	0	0	44.50683594	0	0	12.07	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.64786	0	0	0	0	0	0	0	44.59228516	0	0	11.876	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.65133	0	0	0	0	0	0	0	44.62890625	0	0	11.876	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.6548	0	0	0	0	0	0	0	44.74283981	0	0	11.876	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.65827	0	0	0	0	0	0	0	44.82421875	0	0	11.876	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.66174	0	0	0	0	0	0	0	45.01953125	0	0	11.876	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.66522	0	0	0	0	0	0	0	45.21484375	0	0	11.876	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.66869	0	0	0	0	0	0	0	45.09277344	0	0	11.876	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.67216	0	0	0	0	0	0	0	45.30029297	0	0	11.9055	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.67563	0	0	0	0	0	0	0	44.84863281	0	0	11.935	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.6791	0	0	0	0	0	0	0	44.86491013	0	0	11.86360288	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.68258	0	0	0	0	0	0	0	45.027668	0	0	11.792	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.68605	0	0	0	0	0	0	0	45.12939453	0	0	11.642	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.68952	0	0	0	0	0	0	0	45.23925781	0	0	11.6365	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.69299	0	0	0	0	0	0	0	45.16601563	0	0	11.631	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.69647	0	0	0	0	0	0	0	45.09277344	0	0	11.54807965	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.69994	0	0	0	0	0	0	0	44.921875	0	0	11.46492035	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.70341	0	0	0	0	0	0	0	45.19042969	0	0	11.382	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.70688	0	0	0	0	0	0	0	45.17822266	0	0	11.415	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.71035	0	0	0	0	0	0	0	45.19042969	0	0	11.32941555	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.71383	0	0	0	0	0	0	0	45.21484375	0	0	11.24358445	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.7173	0	0	0	0	0	0	0	45.16601563	0	0	11.158	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.72077	0	0	0	0	0	0	0	44.97070313	0	0	11.1565	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.72424	0	0	0	0	0	0	0	45.15380859	0	0	11.155	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.72772	0	0	0	0	0	0	0	45.1171875	0	0	11.12102797	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.73119	0	0	0	0	0	0	0	45.09277344	0	0	11.08695804	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.73466	0	0	0	0	0	0	0	45.06225586	0	0	11.05298601	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.73813	0	0	0	0	0	0	0	45.06835938	0	0	11.01901399	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.7416	0	0	0	0	0	0	0	45.04394531	0	0	10.98504196	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.74508	0	0	0	0	0	0	0	45.04394531	0	0	10.95097203	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.74855	0	0	0	0	0	0	0	44.89746094	0	0	10.917	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.75202	0	0	0	0	0	0	0	45.06835938	0	0	10.91611825	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.75549	0	0	0	0	0	0	0	44.921875	0	0	10.91523649	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.75897	0	0	0	0	0	0	0	44.77539063	0	0	10.91435473	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.76244	0	0	0	0	0	0	0	44.7265625	0	0	10.91347044	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.76591	0	0	0	0	0	0	0	44.53125	0	0	10.91258868	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.76938	0	0	0	0	0	0	0	44.47428513	0	0	10.91170693	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.77285	0	0	0	0	0	0	0	44.36035156	0	0	10.91082517	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.77633	0	0	0	0	0	0	0	44.46614456	0	0	10.90994088	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.7798	0	0	0	0	0	0	0	44.43359375	0	0	10.90905912	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.78327	0	0	0	0	0	0	0	44.43359375	0	0	10.90817737	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.78674	0	0	0	0	0	0	0	44.44987106	0	0	10.90729561	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.79022	0	0	0	0	0	0	0	44.45800781	0	0	10.90641386	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.79369	0	0	0	0	0	0	0	44.50683594	0	0	10.90552956	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.79716	0	0	0	0	0	0	0	44.50683594	0	0	10.90464781	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.80063	0	0	0	0	0	0	0	44.67773438	0	0	10.90376605	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.8041	0	0	0	0	0	0	0	44.82421875	0	0	10.9028843	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.80758	0	0	0	0	0	0	0	44.55566406	0	0	10.902	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.81105	0	0	0	0	0	0	0	44.50683594	0	0	10.80933333	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.81452	0	0	0	0	0	0	0	44.53125	0	0	10.71666667	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.81799	0	0	0	0	0	0	0	44.82421875	0	0	10.624	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.82147	0	0	0	0	0	0	0	44.84863281	0	0	10.587	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.82494	0	0	0	0	0	0	0	44.84863281	0	0	10.56629367	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.82841	0	0	0	0	0	0	0	44.95849609	0	0	10.54564683	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.83188	0	0	0	0	0	0	0	45.1171875	0	0	10.525	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.83535	0	0	0	0	0	0	0	45.15380859	0	0	10.53049604	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.83883	0	0	0	0	0	0	0	45.19042969	0	0	10.53600792	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.8423	0	0	0	0	0	0	0	45.21484375	0	0	10.54150396	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.84577	0	0	0	0	0	0	0	44.48242188	0	0	10.547	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.84924	0	0	0	0	0	0	0	45.16601563	0	0	10.547	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.85271	0	0	0	0	0	0	0	45.00732422	0	0	10.547	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.85619	0	0	0	0	0	0	0	45.04394531	0	0	10.631	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.85966	0	0	0	0	0	0	0	45.06835938	0	0	10.60461521	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.86313	0	0	0	0	0	0	0	44.94628906	0	0	10.57823041	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.8666	0	0	0	0	0	0	0	45.48339844	0	0	10.55184562	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.87008	0	0	0	0	0	0	0	45.43457031	0	0	10.52538479	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.87355	0	0	0	0	0	0	0	45.76416016	0	0	10.499	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.87702	0	0	0	0	0	0	0	45.91064453	0	0	10.521	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.88049	0	0	0	0	0	0	0	45.94726563	0	0	10.543	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.88396	0	0	0	0	0	0	0	46.26464844	0	0	10.481	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.88744	0	0	0	0	0	0	0	46.20768356	0	0	10.536	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.89091	0	0	0	0	0	0	0	46.26464844	0	0	10.49152136	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.89438	0	0	0	0	0	0	0	46.41113281	0	0	10.44704273	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.89785	0	0	0	0	0	0	0	46.92382813	0	0	10.40256409	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.90133	0	0	0	0	0	0	0	46.58203125	0	0	10.35795727	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.9048	0	0	0	0	0	0	0	46.82617188	0	0	10.31347864	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.90827	0	0	0	0	0	0	0	47.18017578	0	0	10.269	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.91174	0	0	0	0	0	0	0	47.19238281	0	0	10.2855	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.91521	0	0	0	0	0	0	0	47.20051956	0	0	10.302	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.91869	0	0	0	0	0	0	0	47.21679688	0	0	10.2175048	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.92216	0	0	0	0	0	0	0	47.19238281	0	0	10.1332524	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.92563	0	0	0	0	0	0	0	47.19238281	0	0	10.049	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.9291	0	0	0	0	0	0	0	46.15071487	0	0	9.994031682	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.93258	0	0	0	0	0	0	0	45.62988281	0	0	9.938904954	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.93605	0	0	0	0	0	0	0	45.99609375	0	0	9.883936636	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.93952	0	0	0	0	0	0	0	46.36230469	0	0	9.828968318	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.94299	0	0	0	0	0	0	0	46.484375	0	0	9.774	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.94646	0	0	0	0	0	0	0	47.16796875	0	0	9.679	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.94994	0	0	0	0	0	0	0	47.265625	0	0	9.679	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.95341	0	0	0	0	0	0	0	47.16796875	0	0	9.574	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.95688	0	0	0	0	0	0	0	47.21679688	0	0	9.469	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.96035	0	0	0	0	0	0	0	47.38769531	0	0	9.364	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.96383	0	0	0	0	0	0	0	47.68066406	0	0	9.163	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.9673	0	0	0	0	0	0	0	47.48535156	0	0	9.108639486	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.97077	0	0	0	0	0	0	0	47.44873047	0	0	9.054278972	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.97424	0	0	0	0	0	0	0	47.41210938	0	0	8.999918458	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.97771	0	0	0	0	0	0	0	47.8515625	0	0	8.945557944	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.98119	0	0	0	0	0	0	0	47.58300781	0	0	8.891040771	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.98466	0	0	0	0	0	0	0	47.53417969	0	0	8.836680257	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.98813	0	0	0	0	0	0	0	47.53417969	0	0	8.782319743	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
226.9916	0	0	0	0	0	0	0	47.68066406	0	0	8.727959229	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
