#.t	.Temp_air	
#d	degC
21.131905	-2
21.135377	-2
21.138849	-2
21.142322	-2
21.145794	-2
21.149266	-2
21.152738	-2
21.15621	-2
21.159682	-2
21.163155	-2
21.166627	-2
21.170099	-2
21.173571	-2
21.177044	-2
21.180516	-2
21.183988	-2
21.18746	-2
21.190932	-2
21.194405	-2
21.197877	-2
21.201349	-2
21.204821	-2
21.208293	-2
21.211765	-2
21.215238	-2
21.21871	-2
21.222182	-2
21.225654	-2
21.229127	-2
21.232599	-2
21.236071	-2
21.239543	-2
21.243015	-2
21.246488	-2
21.24996	-2
21.253432	-2
21.256904	-2
21.260376	-2
21.263849	-2
21.267321	-2
21.270793	-2
21.274265	-2
21.277737	-2
21.281209	-2
21.284682	-2
21.288154	-2
21.291626	-2
21.295098	-2
21.298571	-2
21.302043	-2
21.305515	-2
21.308987	-2
21.312459	-2
21.315932	-2
21.319404	-2
21.322876	-2
21.326348	-2
21.32982	-2
21.333292	-2
21.336765	-2
21.340237	-2
21.343709	-2
21.347181	-2
21.350654	-2
21.354126	-2
21.357598	-2
21.36107	-2
21.364542	-2
21.368015	-2
21.371487	-2
21.374959	-2
21.378431	-2
21.381903	-2
21.385375	-2
21.388848	-2
21.39232	-2
21.395792	-2
21.399264	-2
21.402737	-2
21.406209	-2
21.409681	-2
21.413153	-2
21.416625	-2
21.420098	-2
21.42357	-2
21.427042	-2
21.430514	-2
21.433986	-2
21.437459	-2
21.440931	-2
21.444403	-2
21.447875	-2
21.451347	-2
21.454819	-2
21.458292	-2
21.461764	-2
21.465236	-2
21.468708	-2
21.472181	-2
21.475653	-2
21.479125	-2
21.482597	-2
21.486069	-2
21.489542	-2
21.493014	-2
21.496486	-2
21.499958	-2
21.50343	-2
21.506902	-2
21.510375	-2
21.513847	-2
21.517319	-2
21.520791	-2
21.524264	-2
21.527736	-2
21.531208	-2
21.53468	-2
21.538152	-2
21.541625	-2
21.545097	-2
21.548569	-2
21.552041	-2
21.555513	-2
21.558985	-2
21.562458	-2
21.56593	-2
21.569402	-2
21.572874	-2
21.576347	-2
21.579819	-2
21.583291	-2
21.586763	-2
21.590235	-2
21.593708	-2
21.59718	-2
21.600652	-2
21.604124	-2
21.607596	-2
21.611068	-2
21.614541	-2
21.618013	-2
21.621485	-2
21.624957	-2
21.628429	-2
21.631902	-2
21.635374	-2
21.638846	-2
21.642318	-2
21.645791	-2
21.649263	-2
21.652735	-2
21.656207	-2
21.659679	-2
21.663152	-2
21.666624	-2
21.670096	-2
21.673568	-2
21.67704	-2
21.680512	-2
21.683985	-2
21.687457	-2
21.690929	-2
21.694401	-2
21.697874	-2
21.701346	-2
21.704818	-2
21.70829	-2
21.711762	-2
21.715235	-2
21.718707	-2
21.722179	-2
21.725651	-2
21.729123	-2
21.732595	-2
21.736068	-2
21.73954	-2
21.743012	-2
21.746484	-2
21.749957	-2
21.753429	-2
21.756901	-2
21.760373	-2
21.763845	-2
21.767318	-2
21.77079	-2
21.774262	-2
21.777734	-2
21.781206	-2
21.784678	-2
21.788151	-2
21.791623	-2
21.795095	-2
21.798567	-2
21.802039	-2
21.805512	-2
21.808984	-2
21.812456	-2
21.815928	-2
21.819401	-2
21.822873	-2
21.826345	-2
21.829817	-2
21.833289	-2
21.836762	-2
21.840234	-2
21.843706	-2
21.847178	-2
21.85065	-2
21.854122	-2
21.857595	-2
21.861067	-2
21.864539	-2
21.868011	-2
21.871484	-2
21.874956	-2
21.878428	-2
21.8819	-2
21.885372	-2
21.888845	-2
21.892317	-2
21.895789	-2
21.899261	-2
21.902733	-2
21.906205	-2
21.909678	-2
21.91315	-2
21.916622	-2
21.920094	-2
21.923567	-2
21.927039	-2
21.930511	-2
21.933983	-2
21.937455	-2
21.940928	-2
21.9444	-2
21.947872	-2
21.951344	-2
21.954816	-2
21.958288	-2
21.961761	-2
21.965233	-2
21.968705	-2
21.972177	-2
21.975649	-2
21.979122	-2
21.982594	-2
21.986066	-2
21.989538	-2
21.993011	-2
21.996483	-2
21.999955	-2
22.003427	-2
22.006899	-2
22.010372	-2
22.013844	-2
22.017316	-2
22.020788	-2
22.02426	-2
22.027732	-2
22.031205	-2
22.034677	-2
22.038149	-2
22.041621	-2
22.045094	-2
22.048566	-2
22.052038	-2
22.05551	-2
22.058982	-2
22.062455	-2
22.065927	-2
22.069399	-2
22.072871	-2
22.076343	-2
22.079815	-2
22.083288	-2
22.08676	-2
22.090232	-2
22.093704	-2
22.097177	-2
22.100649	-2
22.104121	-2
22.107593	-2
22.111065	-2
22.114538	-2
22.11801	-2
22.121482	-2
22.124954	-2
22.128426	-2
22.131898	-2
22.135371	-2
22.138843	-2
22.142315	-2
22.145787	-2
22.149259	-2
22.152732	-2
22.156204	-2
22.159676	-2
22.163148	-2
22.166621	-2
22.170093	-2
22.173565	-2
22.177037	-2
22.180509	-2
22.183982	-2
22.187454	-2
22.190926	-2
22.194398	-2
22.19787	-2
22.201342	-2
22.204815	-2
22.208287	-2
22.211759	-2
22.215231	-2
22.218704	-2
22.222176	-2
22.225648	-2
22.22912	-2
22.232592	-2
22.236065	-2
22.239537	-2
22.243009	-2
22.246481	-2
22.249953	-2
22.253425	-2
22.256898	-2
22.26037	-2
22.263842	-2
22.267314	-2
22.270787	-2
22.274259	-2
22.277731	-2
22.281203	-2
22.284675	-2
22.288148	-2
22.29162	-2
22.295092	-2
22.298564	-2
22.302036	-2
22.305508	-2
22.308981	-2
22.312453	-2
22.315925	-2
22.319397	-2
22.322869	-2
22.326342	-2
22.329814	-2
22.333286	-2
22.336758	-2
22.340231	-2
22.343703	-2
22.347175	-2
22.350647	-2
22.354119	-2
22.357592	-2
22.361064	-2
22.364536	-2
22.368008	-2
22.37148	-2
22.374952	-2
22.378425	-2
22.381897	-2
22.385369	-2
22.388841	-2
22.392314	-2
22.395786	-2
22.399258	-2
22.40273	-2
22.406202	-2
22.409675	-2
22.413147	-2
22.416619	-2
22.420091	-2
22.423563	-2
22.427035	-2
22.430508	-2
22.43398	-2
22.437452	-2
22.440924	-2
22.444397	-2
22.447869	-2
22.451341	-2
22.454813	-2
22.458285	-2
22.461758	-2
22.46523	-2
22.468702	-2
22.472174	-2
22.475646	-2
22.479118	-2
22.482591	-2
22.486063	-2
22.489535	-2
22.493007	-2
22.49648	-2
22.499952	-2
22.503424	-2
22.506896	-2
22.510368	-2
22.513841	-2
22.517313	-2
22.520785	-2
22.524257	-2
22.527729	-2
22.531202	-2
22.534674	-2
22.538146	-2
22.541618	-2
22.54509	-2
22.548562	-2
22.552035	-2
22.555507	-2
22.558979	-2
22.562451	-2
22.565924	-2
22.569396	-2
22.572868	-2
22.57634	-2
22.579812	-2
22.583285	-2
22.586757	-2
22.590229	-2
22.593701	-2
22.597173	-2
22.600645	-2
22.604118	-2
22.60759	-2
22.611062	-2
22.614534	-2
22.618007	-2
22.621479	-2
22.624951	-2
22.628423	-2
22.631895	-2
22.635368	-2
22.63884	-2
22.642312	-2
22.645784	-2
22.649256	-2
22.652728	-2
22.656201	-2
22.659673	-2
22.663145	-2
22.666617	-2
22.67009	-2
22.673562	-2
22.677034	-2
22.680506	-2
22.683978	-2
22.687451	-2
22.690923	-2
22.694395	-2
22.697867	-2
22.701339	-2
22.704812	-2
22.708284	-2
22.711756	-2
22.715228	-2
22.7187	-2
22.722172	-2
22.725645	-2
22.729117	-2
22.732589	-2
22.736061	-2
22.739534	-2
22.743006	-2
22.746478	-2
22.74995	-2
22.753422	-2
22.756895	-2
22.760367	-2
22.763839	-2
22.767311	-2
22.770783	-2
22.774255	-2
22.777728	-2
22.7812	-2
22.784672	-2
22.788144	-2
22.791617	-2
22.795089	-2
22.798561	-2
22.802033	-2
22.805505	-2
22.808978	-2
22.81245	-2
22.815922	-2
22.819394	-2
22.822866	-2
22.826338	-2
22.829811	-2
22.833283	-2
22.836755	-2
22.840227	-2
22.8437	-2
22.847172	-2
22.850644	-2
22.854116	-2
22.857588	-2
22.861061	-2
22.864533	-2
22.868005	-2
22.871477	-2
22.874949	-2
22.878422	-2
22.881894	-2
22.885366	-2
22.888838	-2
22.89231	-2
22.895782	-2
22.899255	-2
22.902727	-2
22.906199	-2
22.909671	-2
22.913144	-2
22.916616	-2
22.920088	-2
22.92356	-2
22.927032	-2
22.930505	-2
22.933977	-2
22.937449	-2
22.940921	-2
22.944393	-2
22.947865	-2
22.951338	-2
22.95481	-2
22.958282	-2
22.961754	-2
22.965227	-2
22.968699	-2
22.972171	-2
22.975643	-2
22.979115	-2
22.982588	-2
22.98606	-2
22.989532	-2
22.993004	-2
22.996476	-2
22.999948	-4
23.003421	-4
23.006893	-4
23.010365	-4
23.013837	-4
23.01731	-4
23.020782	-4
23.024254	-4
23.027726	-4
23.031198	-4
23.034671	-4
23.038143	-4
23.041615	-4
23.045087	-4
23.048559	-4
23.052031	-4
23.055504	-4
23.058976	-4
23.062448	-4
23.06592	-4
23.069392	-4
23.072865	-4
23.076337	-4
23.079809	-4
23.083281	-4
23.086754	-4
23.090226	-4
23.093698	-4
23.09717	-4
23.100642	-4
23.104115	-4
23.107587	-4
23.111059	-4
23.114531	-4
23.118003	-4
23.121475	-4
23.124948	-4
23.12842	-4
23.131892	-4
23.135364	-4
23.138837	-4
23.142309	-4
23.145781	-4
23.149253	-4
23.152725	-4
23.156198	-4
23.15967	-4
23.163142	-4
23.166614	-4
23.170086	-4
23.173558	-4
23.177031	-4
23.180503	-4
23.183975	-4
23.187447	-4
23.19092	-4
23.194392	-4
23.197864	-4
23.201336	-4
23.204808	-4
23.208281	-4
23.211753	-4
23.215225	-4
23.218697	-4
23.222169	-4
23.225641	-4
23.229114	-4
23.232586	-4
23.236058	-4
23.23953	-4
23.243002	-4
23.246475	-4
23.249947	-4
23.253419	-4
23.256891	-4
23.260364	-4
23.263836	-4
23.267308	-4
23.27078	-4
23.274252	-4
23.277725	-4
23.281197	-4
23.284669	-4
23.288141	-4
23.291613	-4
23.295085	-4
23.298558	-4
23.30203	-4
23.305502	-4
23.308974	-4
23.312447	-4
23.315919	-4
23.319391	-4
23.322863	-4
23.326335	-4
23.329808	-4
23.33328	-4
23.336752	-4
23.340224	-4
23.343696	-4
23.347168	-4
23.350641	-4
23.354113	-4
23.357585	-4
23.361057	-4
23.36453	-4
23.368002	-4
23.371474	-4
23.374946	-4
23.378418	-4
23.381891	-4
23.385363	-4
23.388835	-4
23.392307	-4
23.395779	-4
23.399251	-4
23.402724	-4
23.406196	-4
23.409668	-4
23.41314	-4
23.416612	-4
23.420085	-4
23.423557	-4
23.427029	-4
23.430501	-4
23.433974	-4
23.437446	-4
23.440918	-4
23.44439	-4
23.447862	-4
23.451335	-4
23.454807	-4
23.458279	-4
23.461751	-4
23.465223	-4
23.468695	-4
23.472168	-4
23.47564	-4
23.479112	-4
23.482584	-4
23.486057	-4
23.489529	-4
23.493001	-4
23.496473	-4
23.499945	-4
23.503418	-4
23.50689	-4
23.510362	-4
23.513834	-4
23.517306	-4
23.520778	-4
23.524251	-4
23.527723	-4
23.531195	-4
23.534667	-4
23.53814	-4
23.541612	-4
23.545084	-4
23.548556	-4
23.552028	-4
23.555501	-4
23.558973	-4
23.562445	-4
23.565917	-4
23.569389	-4
23.572861	-4
23.576334	-4
23.579806	-4
23.583278	-4
23.58675	-4
23.590222	-4
23.593695	-4
23.597167	-4
23.600639	-4
23.604111	-4
23.607584	-4
23.611056	-4
23.614528	-4
23.618	-4
23.621472	-4
23.624945	-4
23.628417	-4
23.631889	-4
23.635361	-4
23.638833	-4
23.642305	-4
23.645778	-4
23.64925	-4
23.652722	-4
23.656194	-4
23.659667	-4
23.663139	-4
23.666611	-4
23.670083	-4
23.673555	-4
23.677028	-4
23.6805	-4
23.683972	-4
23.687444	-4
23.690916	-4
23.694388	-4
23.697861	-4
23.701333	-4
23.704805	-4
23.708277	-4
23.71175	-4
23.715222	-4
23.718694	-4
23.722166	-4
23.725638	-4
23.729111	-4
23.732583	-4
23.736055	-4
23.739527	-4
23.742999	-4
23.746471	-4
23.749944	-4
23.753416	-4
23.756888	-4
23.76036	-4
23.763832	-4
23.767305	-4
23.770777	-4
23.774249	-4
23.777721	-4
23.781194	-4
23.784666	-4
23.788138	-4
23.79161	-4
23.795082	-4
23.798555	-4
23.802027	-4
23.805499	-4
23.808971	-4
23.812443	-4
23.815915	-4
23.819388	-4
23.82286	-4
23.826332	-4
23.829804	-4
23.833277	-4
23.836749	-4
23.840221	-4
23.843693	-4
23.847165	-4
23.850638	-4
23.85411	-4
23.857582	-4
23.861054	-4
23.864526	-4
23.867998	-4
23.871471	-4
23.874943	-4
23.878415	-4
23.881887	-4
23.88536	-4
23.888832	-4
23.892304	-4
23.895776	-4
23.899248	-4
23.902721	-4
23.906193	-4
23.909665	-4
23.913137	-4
23.916609	-4
23.920081	-4
23.923554	-4
23.927026	-4
23.930498	-4
23.93397	-4
23.937443	-4
23.940915	-4
23.944387	-4
23.947859	-4
23.951331	-4
23.954804	-4
23.958276	-4
23.961748	-4
23.96522	-4
23.968692	-4
23.972165	-4
23.975637	-4
23.979109	-4
23.982581	-4
23.986053	-4
23.989525	-4
23.992998	-4
23.99647	-4
23.999942	-4
24.003414	-4
24.006887	-4
24.010359	-4
24.013831	-4
24.017303	-4
24.020775	-4
24.024248	-4
24.02772	-4
24.031192	-4
24.034664	-4
24.038136	-4
24.041608	-4
24.045081	-4
24.048553	-4
24.052025	-4
24.055497	-4
24.05897	-4
24.062442	-4
24.065914	-4
24.069386	-4
24.072858	-4
24.076331	-4
24.079803	-4
24.083275	-4
24.086747	-4
24.090219	-4
24.093691	-4
24.097164	-4
24.100636	-4
24.104108	-4
24.10758	-4
24.111053	-4
24.114525	-4
24.117997	-4
24.121469	-4
24.124941	-4
24.128414	-4
24.131886	-4
24.135358	-4
24.13883	-4
24.142302	-4
24.145775	-4
24.149247	-4
24.152719	-4
24.156191	-4
24.159663	-4
24.163135	-4
24.166608	-4
24.17008	-4
24.173552	-4
24.177024	-4
24.180497	-4
24.183969	-4
24.187441	-4
24.190913	-4
24.194385	-4
24.197858	-4
24.20133	-4
24.204802	-4
24.208274	-4
24.211746	-4
24.215218	-4
24.218691	-4
24.222163	-4
24.225635	-4
24.229107	-4
24.23258	-4
24.236052	-4
24.239524	-4
24.242996	-4
24.246468	-4
24.249941	-4
24.253413	-4
24.256885	-4
24.260357	-4
24.263829	-4
24.267301	-4
24.270774	-4
24.274246	-4
24.277718	-4
24.28119	-4
24.284663	-4
24.288135	-4
24.291607	-4
24.295079	-4
24.298551	-4
24.302024	-4
24.305496	-4
24.308968	-4
24.31244	-4
24.315912	-4
24.319385	-4
24.322857	-4
24.326329	-4
24.329801	-4
24.333273	-4
24.336745	-4
24.340218	-4
24.34369	-4
24.347162	-4
24.350634	-4
24.354107	-4
24.357579	-4
24.361051	-4
24.364523	-4
24.367995	-4
24.371468	-4
24.37494	-4
24.378412	-4
24.381884	-4
24.385356	-4
24.388828	-4
24.392301	-4
24.395773	-4
24.399245	-4
24.402717	-4
24.40619	-4
24.409662	-4
24.413134	-4
24.416606	-4
24.420078	-4
24.423551	-4
24.427023	-4
24.430495	-4
24.433967	-4
24.437439	-4
24.440911	-4
24.444384	-4
24.447856	-4
24.451328	-4
24.4548	-4
24.458273	-4
24.461745	-4
24.465217	-4
24.468689	-4
24.472161	-4
24.475634	-4
24.479106	-4
24.482578	-4
24.48605	-4
24.489522	-4
24.492994	-4
24.496467	-4
24.499939	-4
24.503411	-4
24.506883	-4
24.510355	-4
24.513828	-4
24.5173	-4
24.520772	-4
24.524244	-4
24.527717	-4
24.531189	-4
24.534661	-4
24.538133	-4
24.541605	-4
24.545078	-4
24.54855	-4
24.552022	-4
24.555494	-4
24.558966	-4
24.562438	-4
24.565911	-4
24.569383	-4
24.572855	-4
24.576327	-4
24.5798	-4
24.583272	-4
24.586744	-4
24.590216	-4
24.593688	-4
24.597161	-4
24.600633	-4
24.604105	-4
24.607577	-4
24.611049	-4
24.614521	-4
24.617994	-4
24.621466	-4
24.624938	-4
24.62841	-4
24.631883	-4
24.635355	-4
24.638827	-4
24.642299	-4
24.645771	-4
24.649244	-4
24.652716	-4
24.656188	-4
24.65966	-4
24.663132	-4
24.666604	-4
24.670077	-4
24.673549	-4
24.677021	-4
24.680493	-4
24.683965	-4
24.687438	-4
24.69091	-4
24.694382	-4
24.697854	-4
24.701327	-4
24.704799	-4
24.708271	-4
24.711743	-4
24.715215	-4
24.718688	-4
24.72216	-4
24.725632	-4
24.729104	-4
24.732576	-4
24.736048	-4
24.739521	-4
24.742993	-4
24.746465	-4
24.749937	-4
24.75341	-4
24.756882	-4
24.760354	-4
24.763826	-4
24.767298	-4
24.770771	-4
24.774243	-4
24.777715	-4
24.781187	-4
24.784659	-4
24.788131	-4
24.791604	-4
24.795076	-4
24.798548	-4
24.80202	-4
24.805493	-4
24.808965	-4
24.812437	-4
24.815909	-4
24.819381	-4
24.822854	-4
24.826326	-4
24.829798	-4
24.83327	-4
24.836742	-4
24.840214	-4
24.843687	-4
24.847159	-4
24.850631	-4
24.854103	-4
24.857575	-4
24.861048	-4
24.86452	-4
24.867992	-4
24.871464	-4
24.874937	-4
24.878409	-4
24.881881	-4
24.885353	-4
24.888825	-4
24.892298	-4
24.89577	-4
24.899242	-4
24.902714	-4
24.906186	-4
24.909658	-4
24.913131	-4
24.916603	-4
24.920075	-4
24.923547	-4
24.92702	-4
24.930492	-4
24.933964	-4
24.937436	-4
24.940908	-4
24.944381	-4
24.947853	-4
24.951325	-4
24.954797	-4
24.958269	-4
24.961741	-4
24.965214	-4
24.968686	-4
24.972158	-4
24.97563	-4
24.979103	-4
24.982575	-4
24.986047	-4
24.989519	-4
24.992991	-4
24.996464	-4
24.999936	-3
25.003408	-3
25.00688	-3
25.010352	-3
25.013824	-3
25.017297	-3
25.020769	-3
25.024241	-3
25.027713	-3
25.031185	-3
25.034658	-3
25.03813	-3
25.041602	-3
25.045074	-3
25.048547	-3
25.052019	-3
25.055491	-3
25.058963	-3
25.062435	-3
25.065908	-3
25.06938	-3
25.072852	-3
25.076324	-3
25.079796	-3
25.083268	-3
25.086741	-3
25.090213	-3
25.093685	-3
25.097157	-3
25.10063	-3
25.104102	-3
25.107574	-3
25.111046	-3
25.114518	-3
25.117991	-3
25.121463	-3
25.124935	-3
25.128407	-3
25.131879	-3
25.135351	-3
25.138824	-3
25.142296	-3
25.145768	-3
25.14924	-3
25.152713	-3
25.156185	-3
25.159657	-3
25.163129	-3
25.166601	-3
25.170074	-3
25.173546	-3
25.177018	-3
25.18049	-3
25.183962	-3
25.187434	-3
25.190907	-3
25.194379	-3
25.197851	-3
25.201323	-3
25.204795	-3
25.208268	-3
25.21174	-3
25.215212	-3
25.218684	-3
25.222157	-3
25.225629	-3
25.229101	-3
25.232573	-3
25.236045	-3
25.239518	-3
25.24299	-3
25.246462	-3
25.249934	-3
25.253406	-3
25.256878	-3
25.260351	-3
25.263823	-3
25.267295	-3
25.270767	-3
25.27424	-3
25.277712	-3
25.281184	-3
25.284656	-3
25.288128	-3
25.291601	-3
25.295073	-3
25.298545	-3
25.302017	-3
25.305489	-3
25.308961	-3
25.312434	-3
25.315906	-3
25.319378	-3
25.32285	-3
25.326323	-3
25.329795	-3
25.333267	-3
25.336739	-3
25.340211	-3
25.343684	-3
25.347156	-3
25.350628	-3
25.3541	-3
25.357572	-3
25.361044	-3
25.364517	-3
25.367989	-3
25.371461	-3
25.374933	-3
25.378406	-3
25.381878	-3
25.38535	-3
25.388822	-3
25.392294	-3
25.395767	-3
25.399239	-3
25.402711	-3
25.406183	-3
25.409655	-3
25.413128	-3
25.4166	-3
25.420072	-3
25.423544	-3
25.427016	-3
25.430488	-3
25.433961	-3
25.437433	-3
25.440905	-3
25.444377	-3
25.44785	-3
25.451322	-3
25.454794	-3
25.458266	-3
25.461738	-3
25.465211	-3
25.468683	-3
25.472155	-3
25.475627	-3
25.479099	-3
25.482571	-3
25.486044	-3
25.489516	-3
25.492988	-3
25.49646	-3
25.499933	-3
25.503405	-3
25.506877	-3
25.510349	-3
25.513821	-3
25.517294	-3
25.520766	-3
25.524238	-3
25.52771	-3
25.531182	-3
25.534654	-3
25.538127	-3
25.541599	-3
25.545071	-3
25.548543	-3
25.552016	-3
25.555488	-3
25.55896	-3
25.562432	-3
25.565904	-3
25.569377	-3
25.572849	-3
25.576321	-3
25.579793	-3
25.583265	-3
25.586738	-3
25.59021	-3
25.593682	-3
25.597154	-3
25.600626	-3
25.604098	-3
25.607571	-3
25.611043	-3
25.614515	-3
25.617987	-3
25.62146	-3
25.624932	-3
25.628404	-3
25.631876	-3
25.635348	-3
25.638821	-3
25.642293	-3
25.645765	-3
25.649237	-3
25.652709	-3
25.656181	-3
25.659654	-3
25.663126	-3
25.666598	-3
25.67007	-3
25.673543	-3
25.677015	-3
25.680487	-3
25.683959	-3
25.687431	-3
25.690904	-3
25.694376	-3
25.697848	-3
25.70132	-3
25.704792	-3
25.708264	-3
25.711737	-3
25.715209	-3
25.718681	-3
25.722153	-3
25.725626	-3
25.729098	-3
25.73257	-3
25.736042	-3
25.739514	-3
25.742987	-3
25.746459	-3
25.749931	-3
25.753403	-3
25.756875	-3
25.760348	-3
25.76382	-3
25.767292	-3
25.770764	-3
25.774236	-3
25.777708	-3
25.781181	-3
25.784653	-3
25.788125	-3
25.791597	-3
25.79507	-3
25.798542	-3
25.802014	-3
25.805486	-3
25.808958	-3
25.812431	-3
25.815903	-3
25.819375	-3
25.822847	-3
25.826319	-3
25.829791	-3
25.833264	-3
25.836736	-3
25.840208	-3
25.84368	-3
25.847153	-3
25.850625	-3
25.854097	-3
25.857569	-3
25.861041	-3
25.864514	-3
25.867986	-3
25.871458	-3
25.87493	-3
25.878402	-3
25.881874	-3
25.885347	-3
25.888819	-3
25.892291	-3
25.895763	-3
25.899236	-3
25.902708	-3
25.90618	-3
25.909652	-3
25.913124	-3
25.916597	-3
25.920069	-3
25.923541	-3
25.927013	-3
25.930485	-3
25.933958	-3
25.93743	-3
25.940902	-3
25.944374	-3
25.947846	-3
25.951318	-3
25.954791	-3
25.958263	-3
25.961735	-3
25.965207	-3
25.96868	-3
25.972152	-3
25.975624	-3
25.979096	-3
25.982568	-3
25.986041	-3
25.989513	-3
25.992985	-3
25.996457	-3
25.999929	-1
26.003401	-1
26.006874	-1
26.010346	-1
26.013818	-1
26.01729	-1
26.020763	-1
26.024235	-1
26.027707	-1
26.031179	-1
26.034651	-1
26.038124	-1
26.041596	-1
26.045068	-1
26.04854	-1
26.052012	-1
26.055484	-1
26.058957	-1
26.062429	-1
26.065901	-1
26.069373	-1
26.072846	-1
26.076318	-1
26.07979	-1
26.083262	-1
26.086734	-1
26.090207	-1
26.093679	-1
26.097151	-1
26.100623	-1
26.104095	-1
26.107567	-1
26.11104	-1
26.114512	-1
26.117984	-1
26.121456	-1
26.124928	-1
26.128401	-1
26.131873	-1
26.135345	-1
26.138817	-1
26.14229	-1
26.145762	-1
26.149234	-1
26.152706	-1
26.156178	-1
26.159651	-1
26.163123	-1
26.166595	-1
26.170067	-1
26.173539	-1
26.177011	-1
26.180484	-1
26.183956	-1
26.187428	-1
26.1909	-1
26.194373	-1
26.197845	-1
26.201317	-1
26.204789	-1
26.208261	-1
26.211734	-1
26.215206	-1
26.218678	-1
26.22215	-1
26.225622	-1
26.229094	-1
26.232567	-1
26.236039	-1
26.239511	-1
26.242983	-1
26.246456	-1
26.249928	-1
26.2534	-1
26.256872	-1
26.260344	-1
26.263817	-1
26.267289	-1
26.270761	-1
26.274233	-1
26.277705	-1
26.281177	-1
26.28465	-1
26.288122	-1
26.291594	-1
26.295066	-1
26.298538	-1
26.302011	-1
26.305483	-1
26.308955	-1
26.312427	-1
26.3159	-1
26.319372	-1
26.322844	-1
26.326316	-1
26.329788	-1
26.333261	-1
26.336733	-1
26.340205	-1
26.343677	-1
26.347149	-1
26.350621	-1
26.354094	-1
26.357566	-1
26.361038	-1
26.36451	-1
26.367983	-1
26.371455	-1
26.374927	-1
26.378399	-1
26.381871	-1
26.385344	-1
26.388816	-1
26.392288	-1
26.39576	-1
26.399232	-1
26.402704	-1
26.406177	-1
26.409649	-1
26.413121	-1
26.416593	-1
26.420066	-1
26.423538	-1
26.42701	-1
26.430482	-1
26.433954	-1
26.437427	-1
26.440899	-1
26.444371	-1
26.447843	-1
26.451315	-1
26.454787	-1
26.45826	-1
26.461732	-1
26.465204	-1
26.468676	-1
26.472148	-1
26.475621	-1
26.479093	-1
26.482565	-1
26.486037	-1
26.48951	-1
26.492982	-1
26.496454	-1
26.499926	-1
26.503398	-1
26.506871	-1
26.510343	-1
26.513815	-1
26.517287	-1
26.520759	-1
26.524231	-1
26.527704	-1
26.531176	-1
26.534648	-1
26.53812	-1
26.541593	-1
26.545065	-1
26.548537	-1
26.552009	-1
26.555481	-1
26.558954	-1
26.562426	-1
26.565898	-1
26.56937	-1
26.572842	-1
26.576314	-1
26.579787	-1
26.583259	-1
26.586731	-1
26.590203	-1
26.593676	-1
26.597148	-1
26.60062	-1
26.604092	-1
26.607564	-1
26.611037	-1
26.614509	-1
26.617981	-1
26.621453	-1
26.624925	-1
26.628397	-1
26.63187	-1
26.635342	-1
26.638814	-1
26.642286	-1
26.645758	-1
26.649231	-1
26.652703	-1
26.656175	-1
26.659647	-1
26.66312	-1
26.666592	-1
26.670064	-1
26.673536	-1
26.677008	-1
26.680481	-1
26.683953	-1
26.687425	-1
26.690897	-1
26.694369	-1
26.697841	-1
26.701314	-1
26.704786	-1
26.708258	-1
26.71173	-1
26.715203	-1
26.718675	-1
26.722147	-1
26.725619	-1
26.729091	-1
26.732564	-1
26.736036	-1
26.739508	-1
26.74298	-1
26.746452	-1
26.749924	-1
26.753397	-1
26.756869	-1
26.760341	-1
26.763813	-1
26.767286	-1
26.770758	-1
26.77423	-1
26.777702	-1
26.781174	-1
26.784647	-1
26.788119	-1
26.791591	-1
26.795063	-1
26.798535	-1
26.802007	-1
26.80548	-1
26.808952	-1
26.812424	-1
26.815896	-1
26.819369	-1
26.822841	-1
26.826313	-1
26.829785	-1
26.833257	-1
26.83673	-1
26.840202	-1
26.843674	-1
26.847146	-1
26.850618	-1
26.854091	-1
26.857563	-1
26.861035	-1
26.864507	-1
26.867979	-1
26.871451	-1
26.874924	-1
26.878396	-1
26.881868	-1
26.88534	-1
26.888813	-1
26.892285	-1
26.895757	-1
26.899229	-1
26.902701	-1
26.906174	-1
26.909646	-1
26.913118	-1
26.91659	-1
26.920062	-1
26.923534	-1
26.927007	-1
26.930479	-1
26.933951	-1
26.937423	-1
26.940896	-1
26.944368	-1
26.94784	-1
26.951312	-1
26.954784	-1
26.958257	-1
26.961729	-1
26.965201	-1
26.968673	-1
26.972145	-1
26.975617	-1
26.97909	-1
26.982562	-1
26.986034	-1
26.989506	-1
26.992979	-1
26.996451	-1
26.999923	-5
27.003395	-5
27.006867	-5
27.01034	-5
27.013812	-5
27.017284	-5
27.020756	-5
27.024228	-5
27.027701	-5
27.031173	-5
27.034645	-5
27.038117	-5
27.041589	-5
27.045061	-5
27.048534	-5
27.052006	-5
27.055478	-5
27.05895	-5
27.062423	-5
27.065895	-5
27.069367	-5
27.072839	-5
27.076311	-5
27.079784	-5
27.083256	-5
27.086728	-5
27.0902	-5
27.093672	-5
27.097144	-5
27.100617	-5
27.104089	-5
27.107561	-5
27.111033	-5
27.114506	-5
27.117978	-5
27.12145	-5
27.124922	-5
27.128394	-5
27.131867	-5
27.135339	-5
27.138811	-5
27.142283	-5
27.145755	-5
27.149227	-5
27.1527	-5
27.156172	-5
27.159644	-5
27.163116	-5
27.166589	-5
27.170061	-5
27.173533	-5
27.177005	-5
27.180477	-5
27.18395	-5
27.187422	-5
27.190894	-5
27.194366	-5
